timestamp,CPU_USAGE,QUEUE_ID,CU,QUEUE_TYPE,MEM_USAGE,LJOB,RJOB
1591315980000,4,36,16,0,47,0,0
1591316280000,3,36,16,0,47,0,0
1591316580000,3,36,16,0,47,0,0
1591316880000,3,36,16,0,47,0,0
1591317180000,4,36,16,0,47,0,0
1591317480000,5,36,16,0,47,0,0
1591317840000,3,36,16,0,48,0,0
1591318140000,4,36,16,0,48,0,0
1591318440000,6,36,16,0,48,0,0
1591318740000,2,36,16,0,48,0,0
1591319040000,9,36,16,0,48,0,0
1591319340000,11,36,16,0,48,0,0
1591319640000,13,36,16,0,49,0,0
1591319940000,12,36,16,0,49,0,0
1591320240000,11,36,16,0,49,0,0
1591320600000,18,36,16,0,49,0,0
1591320900000,19,36,16,0,50,0,0
1591321200000,36,36,16,0,50,0,0
1591321500000,39,36,16,0,51,0,0
1591321800000,39,36,16,0,51,0,0
1591322100000,51,36,16,0,52,0,0
1591322400000,50,36,16,0,52,0,0
1591322700000,60,36,16,0,53,0,0
1591323000000,55,36,16,0,52,0,0
1591323300000,44,36,16,0,53,0,0
1591323600000,68,36,16,0,54,0,0
1591323960000,37,36,16,0,53,0,0
1591324260000,54,36,16,0,54,0,0
1591324560000,62,36,16,0,54,0,0
1591324860000,46,36,16,0,55,0,0
1591325160000,47,36,16,0,55,0,0
1591325460000,60,36,16,0,55,0,0
1591325760000,38,36,16,0,55,0,0
1591326060000,58,36,16,0,55,0,0
1591326360000,40,36,16,0,55,1,0
1591326660000,27,36,16,0,54,1,0
1591326960000,38,36,16,0,54,1,0
1591327320000,20,36,16,0,54,1,0
1591327620000,29,36,16,0,56,1,0
1591327920000,29,36,16,0,55,1,0
1591328220000,22,36,16,0,55,1,0
1591328520000,9,36,16,0,54,0,0
1591328820000,8,36,16,0,54,0,0
1591329120000,4,36,16,0,54,0,0
1591329420000,5,36,16,0,54,0,0
1591329720000,1,36,16,0,55,0,0
1591330020000,3,36,16,0,55,0,0
1591330320000,2,36,16,0,55,0,0
1591330680000,2,36,16,0,55,0,0
1591330980000,2,36,16,0,55,0,0
1591331280000,3,36,16,0,56,0,0
1591331580000,2,36,16,0,56,0,0
1591331880000,3,36,16,0,56,0,0
1591332180000,3,36,16,0,56,0,0
1591332480000,4,36,16,0,56,0,0
1591332780000,2,36,16,0,57,0,0
1591333080000,4,36,16,0,57,0,0
1591333380000,4,36,16,0,57,0,0
1591333740000,3,36,16,0,57,0,0
1591334040000,2,36,16,0,57,0,0
1591334340000,2,36,16,0,57,0,0
1591334640000,1,36,16,0,58,0,0
1591334940000,2,36,16,0,58,0,0
1591335240000,4,36,16,0,58,0,0
1591335540000,3,36,16,0,58,0,0
1591335840000,2,36,16,0,58,0,0
1591336140000,2,36,16,0,58,0,0
1591336440000,2,36,16,0,58,0,0
1591341420000,4,36,16,0,59,0,0
1591341720000,65,36,16,0,62,1,0
1591342020000,69,36,16,0,62,0,0
1591342320000,63,36,16,0,63,0,0
1591342620000,45,36,16,0,62,0,0
1591342920000,37,36,16,0,63,0,0
1591343220000,56,36,16,0,64,0,0
1591343520000,65,36,16,0,64,0,0
1591343820000,27,36,16,0,63,0,0
1591344120000,44,36,16,0,64,0,0
1591344480000,51,36,16,0,63,0,0
1591344780000,45,36,16,0,64,0,0
1591345080000,27,36,16,0,62,2,0
1591345380000,45,36,16,0,63,0,0
1591345680000,26,36,16,0,62,0,0
1591345980000,14,36,16,0,63,0,0
1591346280000,9,36,16,0,62,0,0
1591346580000,3,36,16,0,62,0,0
1591346880000,4,36,16,0,62,0,0
1591347180000,3,36,16,0,62,0,0
1591347540000,4,36,16,0,63,0,0
1591347840000,2,36,16,0,63,0,0
1591348140000,3,36,16,0,63,0,0
1591348440000,1,36,16,0,63,0,0
1591348740000,4,36,16,0,63,0,0
1591349040000,2,36,16,0,64,0,0
1591349340000,2,36,16,0,64,0,0
1591349640000,3,36,16,0,64,0,0
1591349940000,2,36,16,0,64,0,0
1591350240000,4,36,16,0,64,0,0
1591350600000,1,36,16,0,64,0,0
1591350900000,1,36,16,0,65,0,0
1591351200000,2,36,16,0,65,0,0
1591351500000,2,36,16,0,65,0,0
1591351800000,4,36,16,0,65,0,0
1591352100000,4,36,16,0,65,0,0
1591352400000,3,36,16,0,65,0,0
1591352700000,3,36,16,0,66,0,0
1591353000000,2,36,16,0,66,0,0
1591353300000,2,36,16,0,66,0,0
1591353660000,2,36,16,0,66,0,0
1591353960000,4,36,16,0,66,0,0
1591354260000,4,36,16,0,66,0,0
1591354560000,3,36,16,0,67,0,0
1591354860000,2,36,16,0,67,0,0
1591355160000,13,36,16,0,67,0,0
1591355460000,8,36,16,0,67,0,0
1591355760000,4,36,16,0,67,0,4
1591356060000,8,36,16,0,67,0,0
1591356360000,11,36,16,0,67,0,0
1591358040000,20,36,16,0,68,0,0
1591358400000,35,36,16,0,70,0,0
1591358700000,30,36,16,0,70,0,0
1591359000000,51,36,16,0,71,0,0
1591359300000,43,36,16,0,71,0,0
1591359600000,47,36,16,0,72,0,0
1591359900000,57,36,16,0,72,0,0
1591360200000,36,36,16,0,72,0,0
1591360500000,65,36,16,0,73,0,0
1591360800000,64,36,16,0,74,0,0
1591361160000,63,36,16,0,74,0,0
1591361460000,18,36,16,0,73,0,0
1591361760000,35,36,16,0,73,0,0
1591362060000,46,36,16,0,74,0,0
1591362360000,49,36,16,0,73,0,0
1591362660000,39,36,16,0,73,0,0
1591362960000,38,36,16,0,74,0,0
1591363260000,57,36,16,0,75,0,0
1591363560000,11,36,16,0,73,0,0
1591363860000,34,36,16,0,73,0,0
1591364220000,8,36,16,0,72,0,0
1591364520000,8,36,16,0,72,0,0
1591364820000,2,36,16,0,73,0,0
1591365120000,16,36,16,0,73,0,0
1591365420000,1,36,16,0,73,0,0
1591365720000,4,36,16,0,73,0,0
1591366020000,3,36,16,0,73,0,0
1591366320000,4,36,16,0,73,0,0
1591366620000,5,36,16,0,74,0,0
1591366980000,2,36,16,0,74,0,0
1591367280000,2,36,16,0,74,0,0
1591367580000,3,36,16,0,74,0,0
1591367880000,4,36,16,0,74,0,0
1591368180000,3,36,16,0,74,0,0
1591368480000,2,36,16,0,75,0,0
1591368780000,2,36,16,0,75,0,0
1591369080000,3,36,16,0,75,0,0
1591369380000,3,36,16,0,75,0,0
1591369680000,3,36,16,0,75,0,0
1591369980000,5,36,16,0,76,0,0
1591370340000,4,36,16,0,76,0,0
1591370640000,3,36,16,0,76,0,0
1591370940000,5,36,16,0,76,0,0
1591371240000,2,36,16,0,76,0,0
1591371540000,5,36,16,0,77,0,0
1591371840000,3,36,16,0,77,0,0
1591372140000,4,36,16,0,77,0,0
1591372440000,4,36,16,0,77,0,0
1591372740000,4,36,16,0,77,0,0
1591373040000,4,36,16,0,77,0,0
1591373400000,3,36,16,0,77,0,0
1591373700000,1,36,16,0,77,0,0
1591374000000,3,36,16,0,78,0,0
1591374300000,4,36,16,0,78,0,0
1591374600000,4,36,16,0,78,0,0
1591374900000,2,36,16,0,78,0,0
1591375200000,3,36,16,0,78,0,0
1591375500000,6,36,16,0,78,0,0
1591375800000,9,36,16,0,78,0,0
1591376160000,29,36,16,0,79,0,0
1591376460000,30,36,16,0,79,0,0
1591376760000,20,36,16,0,79,0,0
1591377060000,35,36,16,0,80,0,0
1591377360000,36,36,16,0,80,0,0
1591377660000,48,36,16,0,81,0,0
1591377960000,60,36,16,0,81,0,0
1591378260000,57,36,16,0,83,0,0
1591378560000,64,36,16,0,83,0,0
1591378860000,78,36,16,0,84,0,0
1591379160000,73,36,16,0,85,0,0
1591379520000,69,36,16,0,84,0,0
1591379820000,59,36,16,0,84,0,0
1591380120000,21,36,16,0,84,0,0
1591380420000,41,36,16,0,84,0,0
1591380720000,47,36,16,0,84,0,0
1591381020000,44,36,16,0,84,0,0
1591381320000,49,36,16,0,85,0,0
1591381620000,54,36,16,0,85,0,0
1591381920000,75,36,16,0,85,0,0
1591382220000,50,36,16,0,86,0,0
1591382520000,42,36,16,0,85,0,0
1591382880000,46,36,16,0,86,0,0
1591383180000,41,36,16,0,86,0,0
1591383480000,4,36,16,0,83,0,0
1591383780000,2,36,16,0,83,0,0
1591384080000,1,36,16,0,84,0,0
1591384380000,4,36,16,0,84,0,0
1591384680000,3,36,16,0,84,0,0
1591384980000,4,36,16,0,84,0,0
1591385280000,2,36,16,0,84,0,0
1591385580000,3,36,16,0,85,0,0
1591385880000,2,36,16,0,85,0,0
1591386180000,2,36,16,0,85,0,0
1591386540000,2,36,16,0,85,0,0
1591386840000,2,36,16,0,85,0,0
1591387140000,2,36,16,0,85,0,0
1591387440000,2,36,16,0,86,0,0
1591387740000,5,36,16,0,86,0,0
1591388040000,4,36,16,0,86,0,0
1591388340000,5,36,16,0,86,0,0
1591388640000,2,36,16,0,86,0,0
1591388940000,1,36,16,0,86,0,0
1591389240000,1,36,16,0,87,0,0
1591389540000,3,36,16,0,87,0,0
1591389840000,3,36,16,0,87,0,0
1591390140000,3,36,16,0,87,0,0
1591390500000,2,36,16,0,87,0,0
1591390800000,3,36,16,0,88,0,0
1591391100000,1,36,16,0,88,0,0
1591391400000,2,36,16,0,88,0,0
1591391700000,1,36,16,0,88,0,0
1591392000000,4,36,16,0,88,0,0
1591392300000,17,36,16,0,88,0,0
1591392600000,9,36,16,0,88,0,0
1591392900000,12,36,16,0,89,0,0
1591393200000,8,36,16,0,89,0,0
1591393500000,10,36,16,0,89,0,0
1591393860000,13,36,16,0,89,0,0
1591394160000,13,36,16,0,89,0,0
1591394460000,27,36,16,0,90,0,0
1591394760000,23,36,16,0,90,0,0
1591395060000,32,36,16,0,90,0,0
1591395360000,24,36,16,0,91,0,0
1591395660000,41,36,16,0,91,0,0
1591395960000,59,36,16,0,92,0,0
1591396260000,41,36,16,0,91,0,0
1591396560000,36,36,16,0,92,0,0
1591396860000,25,36,16,0,91,0,0
1591397220000,46,36,16,0,92,0,0
1591397520000,48,36,16,0,93,0,0
1591397820000,35,36,16,0,92,0,0
1591398120000,68,36,16,0,94,0,0
1591398420000,44,36,16,0,93,0,0
1591398720000,55,36,16,0,94,0,0
1591399020000,35,36,16,0,94,0,0
1591399320000,30,36,16,0,93,0,0
1591399620000,42,36,16,0,93,0,0
1591399920000,49,36,16,0,94,0,0
1591400280000,22,36,16,0,93,0,0
1591400580000,31,36,16,0,93,0,0
1591400880000,47,36,16,0,93,0,0
1591401180000,41,36,16,0,93,0,0
1591401480000,29,36,16,0,93,0,0
1591401780000,16,36,16,0,92,0,0
1591402080000,25,36,16,0,93,0,0
1591402380000,16,36,16,0,93,0,0
1591402680000,18,36,16,0,92,0,0
1591402980000,15,36,16,0,92,0,0
1591403280000,4,36,16,0,92,0,0
1591403640000,20,36,16,0,92,0,0
1591403940000,10,36,16,0,92,0,0
1591404240000,2,36,16,0,92,0,0
1591404540000,7,36,16,0,92,0,0
1591404840000,6,36,16,0,92,0,0
1591405140000,2,36,16,0,92,0,0
1591405440000,2,36,16,0,92,0,0
1591405740000,2,36,16,0,92,0,0
1591406040000,2,36,16,0,92,0,0
1591406340000,2,36,16,0,92,0,0
1591406700000,3,36,16,0,92,0,0
1591407000000,5,36,16,0,92,0,0
1591407300000,3,36,16,0,92,0,0
1591407600000,2,36,16,0,92,0,0
1591407900000,4,36,16,0,92,0,0
1591408200000,2,36,16,0,92,0,0
1591408500000,2,36,16,0,92,0,0
1591408800000,2,36,16,0,92,0,0
1591409100000,2,36,16,0,92,0,0
1591409400000,1,36,16,0,92,0,0
1591409760000,2,36,16,0,92,0,0
1591410060000,2,36,16,0,92,0,0
1591410360000,2,36,16,0,92,0,0
1591410660000,3,36,16,0,92,0,0
1591410960000,5,36,16,0,92,0,0
1591411260000,5,36,16,0,91,0,0
1591411560000,5,36,16,0,91,0,0
1591411860000,5,36,16,0,92,0,0
1591412160000,15,36,16,0,92,0,0
1591412460000,25,36,16,0,93,0,0
1591412820000,11,36,16,0,92,0,0
1591413120000,24,36,16,0,92,0,0
1591413420000,28,36,16,0,92,0,0
1591413720000,34,36,16,0,93,0,0
1591414020000,32,36,16,0,93,0,0
1591414320000,36,36,16,0,93,0,0
1591414620000,26,36,16,0,93,0,0
1591414920000,33,36,16,0,92,0,0
1591415220000,36,36,16,0,93,0,0
1591415520000,34,36,16,0,93,0,0
1591415880000,60,36,16,0,93,0,0
1591416180000,54,36,16,0,94,0,0
1591416480000,48,36,16,0,95,0,0
1591416780000,40,36,16,0,94,0,0
1591417080000,51,36,16,0,95,0,0
1591417380000,57,36,16,0,95,0,0
1591417680000,59,36,16,0,95,0,0
1591417980000,44,36,16,0,93,0,0
1591418280000,47,36,16,0,94,0,0
1591418580000,39,36,16,0,94,0,0
1591418880000,55,36,16,0,94,0,0
1591419240000,17,36,16,0,92,0,0
1591419540000,26,36,16,0,93,0,0
1591419840000,15,36,16,0,92,0,0
1591420140000,5,36,16,0,92,0,0
1591420440000,6,36,16,0,91,0,0
1591420740000,5,36,16,0,92,0,0
1591421040000,3,36,16,0,92,0,0
1591421340000,2,36,16,0,92,0,0
1591421640000,2,36,16,0,92,0,0
1591421940000,2,36,16,0,92,0,0
1591422300000,3,36,16,0,92,0,0
1591422600000,3,36,16,0,91,0,0
1591422900000,2,36,16,0,92,0,0
1591423200000,2,36,16,0,92,0,0
1591423500000,4,36,16,0,92,0,0
1591423800000,2,36,16,0,92,0,0
1591424100000,2,36,16,0,92,0,0
1591424400000,3,36,16,0,92,0,0
1591424700000,1,36,16,0,92,0,0
1591425000000,3,36,16,0,92,0,0
1591425360000,2,36,16,0,92,0,0
1591425660000,2,36,16,0,92,0,0
1591425960000,4,36,16,0,92,0,0
1591426260000,1,36,16,0,92,0,0
1591426560000,3,36,16,0,92,0,0
1591426860000,4,36,16,0,91,0,0
1591427160000,3,36,16,0,91,0,0
1591427460000,2,36,16,0,91,0,0
1591427760000,2,36,16,0,91,0,0
1591428060000,11,36,16,0,91,0,0
1591428420000,4,36,16,0,91,0,0
1591428720000,4,36,16,0,91,0,0
1591429020000,7,36,16,0,91,0,0
1591429320000,22,36,16,0,92,0,0
1591429620000,13,36,16,0,91,0,0
1591429920000,36,36,16,0,92,0,0
1591430220000,27,36,16,0,92,0,0
1591430520000,32,36,16,0,92,0,0
1591430820000,51,36,16,0,93,0,0
1591431120000,36,36,16,0,92,0,0
1591431420000,53,36,16,0,94,0,0
1591431780000,71,36,16,0,93,0,0
1591432080000,68,36,16,0,95,0,0
1591432380000,64,36,16,0,95,0,0
1591432680000,62,36,16,0,95,0,0
1591432980000,43,36,16,0,94,0,0
1591433280000,60,36,16,0,95,0,0
1591433580000,44,36,16,0,95,0,0
1591433880000,27,36,16,0,94,0,0
1591434180000,40,36,16,0,94,0,0
1591434480000,41,36,16,0,94,0,0
1591434840000,48,36,16,0,94,0,0
1591435140000,48,36,16,0,95,0,0
1591435440000,38,36,16,0,94,0,0
1591435740000,33,36,16,0,94,0,0
1591436040000,36,36,16,0,94,0,0
1591436340000,26,36,16,0,93,0,0
1591436640000,17,36,16,0,92,0,0
1591436940000,21,36,16,0,93,0,0
1591437240000,2,36,16,0,92,0,0
1591437600000,18,36,16,0,93,0,0
1591437900000,7,36,16,0,92,0,0
1591438200000,2,36,16,0,92,1,0
1591438500000,3,36,16,0,92,0,0
1591438800000,3,36,16,0,91,0,0
1591439100000,6,36,16,0,91,0,0
1591439400000,4,36,16,0,92,0,0
1591439700000,2,36,16,0,91,0,0
1591440000000,2,36,16,0,92,0,0
1591440300000,4,36,16,0,92,0,0
1591440660000,2,36,16,0,92,0,0
1591440960000,3,36,16,0,92,0,0
1591441260000,3,36,16,0,92,0,0
1591441560000,2,36,16,0,92,0,0
1591441860000,7,36,16,0,91,0,0
1591442160000,3,36,16,0,92,0,0
1591442460000,2,36,16,0,92,0,0
1591442760000,3,36,16,0,92,0,0
1591443060000,3,36,16,0,92,0,0
1591443360000,4,36,16,0,92,0,0
1591443720000,17,36,16,0,92,0,0
1591444020000,5,36,16,0,92,0,0
1591444320000,4,36,16,0,91,0,0
1591444620000,3,36,16,0,91,0,0
1591444920000,4,36,16,0,91,0,0
1591445220000,3,36,16,0,91,0,0
1591445520000,3,36,16,0,91,0,0
1591445820000,4,36,16,0,91,0,0
1591446120000,2,36,16,0,91,0,0
1591446420000,2,36,16,0,92,0,0
1591446720000,2,36,16,0,91,0,0
1591447080000,5,36,16,0,91,0,0
1591447380000,2,36,16,0,91,0,0
1591447680000,11,36,16,0,91,0,0
1591447980000,11,36,16,0,91,0,0
1591448280000,14,36,16,0,91,0,0
1591448580000,32,36,16,0,92,0,0
1591448880000,25,36,16,0,92,0,0
1591449180000,32,36,16,0,92,0,0
1591449480000,43,36,16,0,93,0,0
1591449780000,37,36,16,0,93,0,0
1591450140000,50,36,16,0,94,0,0
1591450440000,64,36,16,0,93,0,0
1591450740000,50,36,16,0,94,0,0
1591451040000,68,36,16,0,95,0,0
1591451340000,68,36,16,0,95,0,0
1591451640000,53,36,16,0,94,0,0
1591451940000,36,36,16,0,95,0,0
1591452240000,34,36,16,0,94,0,0
1591452540000,60,36,16,0,95,0,0
1591452840000,43,36,16,0,95,0,0
1591453200000,44,36,16,0,94,0,0
1591453500000,32,36,16,0,94,0,0
1591453800000,46,36,16,0,94,0,0
1591454100000,61,36,16,0,95,0,0
1591454400000,48,36,16,0,95,0,0
1591454700000,37,36,16,0,93,0,0
1591455000000,28,36,16,0,93,0,0
1591455300000,23,36,16,0,93,0,0
1591455600000,21,36,16,0,92,0,0
1591455900000,16,36,16,0,92,0,0
1591456260000,11,36,16,0,92,0,0
1591456560000,2,36,16,0,92,0,0
1591456860000,13,36,16,0,92,0,0
1591457160000,5,36,16,0,92,0,0
1591457460000,4,36,16,0,92,0,0
1591457760000,1,36,16,0,92,0,0
1591458060000,3,36,16,0,91,0,0
1591458360000,2,36,16,0,92,0,0
1591458660000,3,36,16,0,92,0,0
1591458960000,2,36,16,0,92,0,0
1591459320000,3,36,16,0,92,0,0
1591459620000,4,36,16,0,92,0,0
1591459920000,4,36,16,0,92,0,0
1591460220000,4,36,16,0,92,0,0
1591460520000,5,36,16,0,92,0,0
1591460820000,3,36,16,0,92,0,0
1591461120000,3,36,16,0,92,0,2
1591461420000,3,36,16,0,92,0,0
1591461720000,3,36,16,0,92,0,2
1591462020000,5,36,16,0,92,0,0
1591462380000,2,36,16,0,91,0,0
1591462680000,2,36,16,0,92,0,0
1591462980000,5,36,16,0,92,0,0
1591463280000,2,36,16,0,92,0,0
1591463580000,2,36,16,0,92,0,0
1591463880000,5,36,16,0,92,0,0
1591464180000,3,36,16,0,92,0,0
1591464480000,3,36,16,0,92,0,0
1591464780000,1,36,16,0,92,0,0
1591465080000,5,36,16,0,92,0,0
1591465380000,2,36,16,0,92,0,0
1591465740000,1,36,16,0,92,0,0
1591466040000,14,36,16,0,92,0,0
1591466340000,8,36,16,0,91,0,0
1591466640000,18,36,16,0,92,0,0
1591466940000,28,36,16,0,92,0,0
1591467240000,23,36,16,0,92,0,0
1591467540000,25,36,16,0,92,0,0
1591467840000,28,36,16,0,92,0,0
1591468140000,35,36,16,0,93,0,0
1591468440000,54,36,16,0,94,0,0
1591468800000,51,36,16,0,94,0,0
1591469100000,68,36,16,0,94,0,0
1591469400000,42,36,16,0,94,0,0
1591469700000,54,36,16,0,95,0,0
1591470000000,67,36,16,0,95,0,0
1591470300000,63,36,16,0,94,0,0
1591470600000,40,36,16,0,95,0,0
1591470900000,68,36,16,0,95,0,0
1591471200000,52,36,16,0,95,0,0
1591471500000,66,36,16,0,96,0,0
1591471800000,60,36,16,0,95,0,0
1591472160000,39,36,16,0,94,0,0
1591472460000,33,36,16,0,94,0,0
1591472760000,41,36,16,0,94,0,0
1591473060000,38,36,16,0,93,0,0
1591473360000,30,36,16,0,93,0,0
1591473660000,21,36,16,0,93,0,0
1591473960000,26,36,16,0,93,0,0
1591474260000,18,36,16,0,92,0,0
1591474560000,18,36,16,0,92,0,0
1591474860000,18,36,16,0,92,0,0
1591475160000,3,36,16,0,92,0,0
1591475520000,20,36,16,0,92,0,0
1591475820000,19,36,16,0,92,0,0
1591476120000,7,36,16,0,92,0,0
1591476420000,4,36,16,0,92,0,0
1591476720000,3,36,16,0,92,0,0
1591477020000,2,36,16,0,92,0,0
1591477320000,4,36,16,0,92,0,0
1591477620000,3,36,16,0,92,0,0
1591477920000,3,36,16,0,92,0,0
1591478220000,2,36,16,0,92,0,0
1591478520000,2,36,16,0,92,0,0
1591478820000,4,36,16,0,92,0,0
1591479180000,2,36,16,0,92,0,0
1591479480000,2,36,16,0,92,0,0
1591479780000,2,36,16,0,92,0,0
1591480080000,4,36,16,0,92,0,0
1591480380000,2,36,16,0,92,0,0
1591480680000,2,36,16,0,92,0,0
1591480980000,3,36,16,0,92,0,0
1591481280000,5,36,16,0,91,0,0
1591481580000,2,36,16,0,91,0,0
1591481880000,1,36,16,0,92,0,0
1591482180000,5,36,16,0,92,0,0
1591482480000,5,36,16,0,91,0,0
1591482840000,9,36,16,0,92,0,0
1591483140000,3,36,16,0,92,0,0
1591483440000,21,36,16,0,92,0,0
1591483740000,8,36,16,0,92,0,0
1591484040000,20,36,16,0,92,0,0
1591484340000,18,36,16,0,92,0,0
1591484640000,30,36,16,0,92,0,0
1591484940000,28,36,16,0,92,0,0
1591485240000,34,36,16,0,92,0,0
1591485540000,44,36,16,0,93,0,0
1591485840000,43,36,16,0,93,0,0
