timestamp,CPU_USAGE,QUEUE_ID,CU,QUEUE_TYPE,MEM_USAGE,LJOB,RJOB
1590711420000,2.43,2,16,2,20.98,0,0
1590711720000,3.35,2,16,2,20.99,0,0
1590712020000,3.94,2,16,2,20.99,0,0
1590712320000,3.96,2,16,2,21.0,0,0
1590712620000,3.98,2,16,2,21.0,0,0
1590712920000,4.7,2,16,2,21.0,0,0
1590713280000,5.88,2,16,2,21.0,0,0
1590713580000,4.85,2,16,2,21.0,0,0
1590713880000,4.55,2,16,2,21.0,0,0
1590714180000,3.28,2,16,2,21.0,0,0
1590714480000,3.18,2,16,2,21.0,0,0
1590714780000,3.11,2,16,2,21.36,0,0
1590715080000,2.71,2,16,2,21.23,0,0
1590715380000,2.82,2,16,2,21.51,0,0
1590715680000,2.88,2,16,2,21.68,0,0
1590715980000,2.92,2,16,2,21.8,0,0
1590716340000,2.95,2,16,2,21.87,0,0
1590716640000,2.61,2,16,2,21.92,0,0
1590716940000,2.39,2,16,2,21.95,0,0
1590717240000,2.61,2,16,2,21.97,0,0
1590717540000,2.75,2,16,2,21.98,0,0
1590717840000,2.84,2,16,2,21.99,0,0
1590718140000,2.54,2,16,2,21.99,0,0
1590718440000,3.78,2,16,2,21.64,0,0
1590718740000,3.5,2,16,2,21.41,0,0
1590719100000,2.96,2,16,2,21.26,0,0
1590719400000,2.62,2,16,2,21.17,0,0
1590719700000,2.4,2,16,2,21.47,0,0
1590720000000,2.97,2,16,2,21.66,0,0
1590720300000,2.98,2,16,2,21.78,0,0
1590720600000,2.99,2,16,2,21.86,0,0
1590720900000,2.63,2,16,2,21.91,0,0
1590721200000,3.12,2,16,2,21.94,0,0
1590721500000,3.44,2,16,2,21.6,0,0
1590721860000,2.92,2,16,2,21.39,0,0
1590722160000,2.59,2,16,2,21.25,0,0
1590722460000,3.1,2,16,2,21.52,0,0
1590722760000,3.06,2,16,2,21.69,0,0
1590723060000,2.68,2,16,2,21.44,0,0
1590723360000,4.59,2,16,2,21.28,0,0
1590723660000,4.02,2,16,2,21.18,0,0
1590723960000,5.44,2,16,2,21.12,0,0
1590724260000,4.57,2,16,2,21.43,0,0
1590724620000,3.65,2,16,2,21.28,0,0
1590724920000,3.06,2,16,2,21.18,0,0
1590725220000,3.04,2,16,2,21.47,0,0
1590725520000,3.02,2,16,2,21.66,0,0
1590725820000,3.37,2,16,2,21.78,0,0
1590726120000,2.52,2,16,2,21.86,0,0
1590726420000,1.98,2,16,2,21.91,0,0
1590726720000,2.34,2,16,2,21.94,0,0
1590727020000,3.3,2,16,2,21.96,0,0
1590727320000,6.41,2,16,2,21.98,0,0
1590727680000,6.98,2,16,2,21.98,0,0
1590727980000,8.06,2,16,2,21.99,0,0
1590728280000,5.89,2,16,2,21.99,0,0
1590728580000,5.93,2,16,2,22.0,0,0
1590728880000,5.24,2,16,2,22.0,0,0
1590729180000,4.08,2,16,2,22.0,0,0
1590729480000,5.13,2,16,2,22.0,0,0
1590729780000,6.51,2,16,2,22.0,0,0
1590730080000,5.61,2,16,2,22.0,0,0
1590730380000,5.04,2,16,2,22.0,0,0
1590730740000,4.66,2,16,2,22.0,0,0
1590731040000,4.07,2,16,2,22.0,0,0
1590731340000,3.69,2,16,2,22.0,0,0
1590731640000,3.44,2,16,2,21.64,0,0
1590731940000,2.57,2,16,2,21.05,0,0
1590732240000,2.72,2,16,2,20.68,0,0
1590732540000,4.25,2,16,2,20.43,0,0
1590732840000,3.45,2,16,2,20.64,0,0
1590733140000,3.29,2,16,2,20.41,0,0
1590733500000,2.83,2,16,2,20.62,0,0
1590733800000,3.96,2,16,2,20.76,0,0
1590734100000,3.26,2,16,2,20.84,0,0
1590734400000,3.52,2,16,2,20.9,0,0
1590734700000,3.34,2,16,2,20.94,0,0
1590735000000,3.22,2,16,2,20.96,0,0
1590735300000,3.14,2,16,2,20.97,0,0
1590735600000,3.81,2,16,2,20.98,0,0
1590735900000,3.52,2,16,2,20.99,0,0
1590736260000,3.33,2,16,2,20.99,0,0
1590736560000,5.0,2,16,2,21.0,0,0
1590736860000,5.72,2,16,2,21.0,0,0
1590737160000,4.39,2,16,2,21.0,0,0
1590737460000,3.53,2,16,2,21.0,0,0
1590737760000,2.98,2,16,2,21.0,0,0
1590738060000,3.35,2,16,2,21.0,0,0
1590738360000,3.58,2,16,2,21.0,0,0
1590738660000,3.37,2,16,2,20.64,0,0
1590739020000,3.24,2,16,2,20.77,0,0
1590739320000,2.8,2,16,2,20.85,0,0
1590739620000,2.51,2,16,2,20.91,0,0
1590739920000,2.69,2,16,2,20.94,0,0
1590740220000,2.44,2,16,2,20.96,0,0
1590740520000,3.0,2,16,2,20.97,0,0
1590740820000,3.0,2,16,2,20.98,0,0
1590741120000,2.64,2,16,2,20.99,0,0
1590741420000,2.41,2,16,2,20.99,0,0
1590741780000,2.26,2,16,2,21.0,0,0
1590742080000,2.17,2,16,2,21.0,0,0
1590742380000,2.11,2,16,2,21.0,0,0
1590742680000,2.07,2,16,2,21.0,0,0
1590742980000,2.4,2,16,2,21.0,0,0
1590743280000,2.26,2,16,2,21.0,0,0
1590743580000,2.17,2,16,2,21.0,0,0
1590743880000,2.11,2,16,2,21.0,0,0
1590744180000,2.07,2,16,2,21.0,0,0
1590744480000,2.4,2,16,2,21.0,0,0
1590744840000,3.33,2,16,2,21.0,0,0
1590745140000,3.57,2,16,2,21.0,0,0
1590745440000,3.37,2,16,2,21.0,0,0
1590745740000,3.24,2,16,2,21.0,0,0
1590746040000,2.79,2,16,2,21.0,0,0
1590746340000,4.3,2,16,2,21.0,0,0
1590746640000,3.83,2,16,2,21.0,0,0
1590746940000,3.18,2,16,2,21.0,0,0
1590747240000,3.11,2,16,2,21.0,0,0
1590747540000,2.71,2,16,2,21.0,0,0
1590747840000,3.53,2,16,2,21.0,0,0
1590748140000,3.34,2,16,2,23.15,0,0
1590748500000,4.29,2,16,2,24.53,0,0
1590748800000,3.83,2,16,2,24.7,0,0
1590749100000,4.25,2,16,2,24.81,0,0
1590749400000,3.8,2,16,2,24.88,0,0
1590749700000,4.59,2,16,2,25.28,0,0
1590750000000,5.45,2,16,2,25.54,0,0
1590750300000,4.93,2,16,2,25.34,0,0
1590750600000,4.6,2,16,2,25.22,0,0
1590750900000,6.53,2,16,2,25.5,0,0
1590751200000,5.63,2,16,2,25.68,0,0
1590751500000,7.91,2,16,2,25.79,0,0
1590751800000,6.15,2,16,2,25.51,0,0
1590752100000,5.02,2,16,2,25.33,0,0
1590752460000,4.66,2,16,2,25.57,0,0
1590752760000,3.7,2,16,2,25.36,0,0
1590753060000,3.09,2,16,2,25.59,0,0
1590753360000,3.42,2,16,2,25.74,0,0
1590753660000,2.91,2,16,2,25.83,0,0
1590753960000,2.58,2,16,2,25.89,0,0
1590754260000,2.37,2,16,2,25.93,0,0
1590754560000,2.6,2,16,2,25.96,0,0
1590754860000,3.46,2,16,2,25.97,0,0
1590755160000,3.29,2,16,2,25.98,0,0
1590755460000,3.19,2,16,2,25.99,0,0
1590755760000,3.12,2,16,2,25.99,0,0
1590756060000,3.08,2,16,2,26.0,0,0
1590756420000,3.05,2,16,2,26.0,0,0
1590756720000,3.03,2,16,2,26.0,0,0
1590757020000,2.66,2,16,2,26.0,0,0
1590757320000,3.14,2,16,2,26.0,0,0
1590757620000,3.09,2,16,2,26.0,0,0
1590757920000,3.06,2,16,2,26.0,0,0
1590758220000,2.68,2,16,2,26.0,0,0
1590758520000,2.79,2,16,2,26.0,0,0
1590758820000,2.51,2,16,2,26.0,0,0
1590759120000,2.33,2,16,2,26.0,0,0
1590759420000,2.21,2,16,2,26.0,0,0
1590759720000,2.49,2,16,2,26.0,0,0
1590760020000,2.67,2,16,2,26.0,0,0
1590760320000,2.43,2,16,2,26.0,0,0
1590760680000,2.28,2,16,2,26.0,0,0
1590760980000,2.18,2,16,2,26.0,0,0
1590761280000,2.47,2,16,2,26.0,0,0
1590761580000,2.3,2,16,2,26.0,0,0
1590761880000,1.84,2,16,2,26.0,0,0
1590762180000,1.9,2,16,2,26.0,0,0
1590762480000,2.29,2,16,2,26.0,0,0
1590762780000,3.26,2,16,2,26.0,0,0
1590763080000,2.81,2,16,2,26.0,0,0
1590763380000,3.24,2,16,2,26.0,0,0
1590763680000,2.79,2,16,2,26.0,0,0
1590763980000,2.87,2,16,2,26.0,0,0
1590764280000,3.99,2,16,2,26.0,0,0
1590764580000,4.71,2,16,2,26.0,0,0
1590764880000,3.74,2,16,2,26.0,0,0
1590765180000,3.12,2,16,2,26.0,0,0
1590765480000,3.07,2,16,2,26.0,0,0
1590765780000,4.84,2,16,2,26.0,0,0
1590766140000,5.25,2,16,2,26.0,0,0
1590766440000,6.95,2,16,2,26.0,0,0
1590766740000,4.82,2,16,2,26.0,0,0
1590767040000,4.89,2,16,2,26.0,0,0
1590767340000,3.85,2,16,2,26.0,0,0
1590767640000,3.19,2,16,2,26.0,0,0
1590767940000,3.84,2,16,2,26.0,0,0
1590768240000,7.48,2,16,2,26.0,0,0
1590768540000,8.38,2,16,2,26.0,0,0
1590768840000,6.1,2,16,2,26.0,0,0
1590769140000,5.7,2,16,2,26.0,0,0
1590769440000,4.38,2,16,2,26.0,0,0
1590769740000,4.96,2,16,2,26.0,0,0
1590770040000,6.05,2,16,2,26.36,0,0
1590770340000,5.67,2,16,2,26.23,0,0
1590770640000,5.43,2,16,2,26.51,0,0
1590771000000,7.07,2,16,2,26.68,0,0
1590771300000,8.12,2,16,2,26.44,0,0
1590771600000,6.28,2,16,2,26.28,0,0
1590771900000,7.26,2,16,2,26.18,0,0
1590772200000,5.73,2,16,2,26.47,0,0
1590772500000,4.75,2,16,2,26.66,0,0
1590772800000,5.92,2,16,2,26.78,0,0
1590773100000,4.87,2,16,2,26.5,0,0
1590773400000,4.2,2,16,2,26.68,0,0
1590773700000,3.77,2,16,2,26.8,0,0
1590774000000,4.57,2,16,2,26.87,0,0
1590774300000,3.29,2,16,2,26.92,0,0
1590774600000,3.19,2,16,2,26.95,0,0
1590774900000,3.12,2,16,2,26.97,0,0
1590775200000,3.44,2,16,2,26.98,0,0
1590775560000,3.28,2,16,2,26.99,0,0
1590775860000,2.82,2,16,2,26.99,0,0
1590776160000,2.53,2,16,2,26.99,0,0
1590776460000,2.7,2,16,2,27.0,0,0
1590776760000,2.45,2,16,2,27.0,0,0
1590777060000,2.65,2,16,2,27.0,0,0
1590777360000,2.41,2,16,2,27.0,0,0
1590777660000,2.98,2,16,2,26.64,0,0
1590777960000,2.99,2,16,2,26.77,0,0
1590778260000,2.99,2,16,2,26.49,0,0
1590778560000,3.0,2,16,2,26.32,0,0
1590778860000,3.0,2,16,2,26.56,0,0
1590779160000,3.71,2,16,2,26.72,0,0
1590779460000,3.82,2,16,2,26.82,0,0
1590779760000,3.17,2,16,2,26.53,0,0
1590780120000,3.11,2,16,2,26.7,0,0
1590780420000,3.07,2,16,2,26.45,0,0
1590780720000,3.04,2,16,2,26.29,0,0
1590781020000,3.03,2,16,2,26.54,0,0
1590781320000,3.02,2,16,2,26.35,0,0
1590781620000,2.65,2,16,2,26.58,0,0
1590781920000,2.42,2,16,2,26.73,0,0
1590782220000,2.27,2,16,2,26.83,0,0
1590782520000,2.53,2,16,2,26.89,0,0
1590782820000,2.34,2,16,2,26.93,0,0
1590783120000,3.65,2,16,2,26.95,0,0
1590783420000,3.42,2,16,2,26.97,0,0
1590783720000,2.91,2,16,2,26.98,0,0
1590784020000,3.66,2,16,2,26.99,0,0
1590784320000,3.06,2,16,2,26.99,0,0
1590784620000,2.68,2,16,2,27.0,0,0
1590784980000,2.44,2,16,2,27.0,0,0
1590785280000,3.36,2,16,2,27.0,0,0
1590785580000,3.23,2,16,2,27.0,0,0
1590785880000,2.79,2,16,2,27.0,0,0
1590786180000,3.22,2,16,2,27.0,0,0
1590786480000,2.78,2,16,2,27.0,0,0
1590786780000,2.5,2,16,2,27.0,0,0
1590787080000,2.32,2,16,2,27.0,0,0
1590787380000,3.28,2,16,2,27.0,0,0
1590787680000,3.18,2,16,2,27.0,0,0
1590787980000,2.76,2,16,2,27.0,0,0
1590788280000,2.49,2,16,2,27.0,0,0
1590788580000,4.82,2,16,2,27.0,0,0
1590788880000,4.53,2,16,2,27.0,0,0
1590789180000,3.62,2,16,2,27.0,0,0
1590789540000,6.26,2,16,2,27.0,0,0
1590789840000,5.81,2,16,2,27.0,0,0
1590790140000,4.45,2,16,2,27.0,0,0
1590790440000,3.93,2,16,2,27.0,0,0
1590790740000,2.88,2,16,2,27.0,0,0
1590791040000,2.56,2,16,2,27.0,0,0
1590791340000,3.44,2,16,2,26.28,0,0
1590791640000,3.64,2,16,2,25.82,0,0
1590791940000,3.77,2,16,2,25.53,0,0
1590792240000,3.85,2,16,2,25.34,0,0
1590792540000,3.55,2,16,2,25.22,0,0
1590792840000,2.99,2,16,2,25.14,0,0
1590793140000,2.64,2,16,2,25.09,0,0
1590793440000,2.41,2,16,2,25.06,0,0
1590793740000,2.98,2,16,2,25.04,0,0
1590794040000,2.63,2,16,2,25.02,0,0
1590794400000,2.76,2,16,2,25.02,0,0
1590794700000,2.49,2,16,2,25.01,0,0
1590795000000,2.31,2,16,2,25.01,0,0
1590795300000,2.2,2,16,2,25.0,0,0
1590795600000,2.85,2,16,2,25.0,0,0
1590795900000,2.54,2,16,2,25.0,0,0
1590796200000,3.06,2,16,2,25.0,0,0
1590796500000,2.68,2,16,2,25.0,0,0
1590796800000,2.44,2,16,2,25.0,0,0
1590797100000,2.28,2,16,2,25.0,0,0
1590797400000,2.54,2,16,2,25.0,0,0
1590797700000,2.7,2,16,2,25.0,0,0
1590798000000,2.45,2,16,2,25.0,0,0
1590798360000,3.01,2,16,2,25.0,0,0
1590798660000,3.0,2,16,2,25.0,0,0
1590798960000,2.64,2,16,2,25.0,0,0
1590799260000,2.41,2,16,2,25.0,0,0
1590799560000,2.62,2,16,2,25.36,0,0
1590799860000,2.4,2,16,2,25.59,0,0
1590800160000,2.26,2,16,2,25.74,0,0
1590800460000,2.16,2,16,2,25.83,0,0
1590800760000,2.46,2,16,2,25.89,0,0
1590801060000,2.66,2,16,2,25.93,0,0
1590801360000,3.14,2,16,2,25.96,0,0
1590801660000,2.73,2,16,2,25.97,0,0
1590801960000,3.9,2,16,2,25.98,0,0
1590802260000,4.65,2,16,2,25.99,0,0
1590802560000,4.06,2,16,2,25.99,0,0
1590802920000,7.98,2,16,2,26.0,0,0
1590803220000,7.27,2,16,2,26.0,0,0
1590803520000,5.38,2,16,2,26.0,0,0
1590803820000,4.89,2,16,2,26.0,0,0
1590804120000,4.57,2,16,2,26.0,0,0
1590804420000,4.01,2,16,2,26.0,0,0
1590804720000,3.29,2,16,2,26.0,0,0
1590805020000,3.9,2,16,2,26.0,0,0
1590805320000,3.94,2,16,2,26.0,0,0
1590805620000,4.68,2,16,2,26.0,0,0
1590805920000,4.08,2,16,2,26.0,0,0
1590806220000,3.69,2,16,2,26.0,0,0
1590806520000,3.08,2,16,2,26.0,0,0
1590806820000,4.85,2,16,2,26.0,0,0
1590807180000,5.62,2,16,2,26.0,0,0
1590807480000,4.32,2,16,2,26.0,0,0
1590807780000,3.49,2,16,2,26.0,0,0
1590808080000,6.54,2,16,2,26.0,0,0
1590808380000,5.99,2,16,2,26.0,0,0
1590808680000,4.56,2,16,2,26.0,0,0
1590808980000,4.0,2,16,2,26.0,0,0
1590809280000,4.36,2,16,2,26.0,0,0
1590809580000,5.3,2,16,2,26.0,0,0
1590809880000,5.2,2,16,2,26.0,0,0
1590810180000,5.84,2,16,2,26.0,0,0
1590810480000,4.47,2,16,2,26.0,0,0
1590810840000,3.94,2,16,2,26.0,0,0
1590811140000,4.68,2,16,2,26.0,0,0
1590811440000,4.08,2,16,2,26.0,0,0
1590811740000,3.69,2,16,2,26.0,0,0
1590812040000,4.52,2,16,2,26.36,0,0
1590812340000,3.97,2,16,2,26.59,0,0
1590812640000,3.63,2,16,2,26.74,0,0
1590812940000,3.04,2,16,2,26.47,0,0
1590813240000,3.03,2,16,2,26.3,0,0
1590813540000,3.02,2,16,2,26.55,0,0
1590813840000,2.65,2,16,2,26.71,0,0
1590814140000,2.78,2,16,2,26.82,0,0
1590814500000,2.86,2,16,2,26.88,0,0
1590814800000,2.91,2,16,2,26.92,0,0
1590815100000,2.94,2,16,2,26.95,0,0
1590815400000,2.6,2,16,2,26.61,0,0
1590815700000,2.39,2,16,2,26.39,0,0
1590816000000,2.61,2,16,2,26.25,0,0
1590816300000,2.39,2,16,2,26.52,0,0
1590816600000,2.25,2,16,2,26.33,0,0
1590816900000,2.16,2,16,2,26.21,0,0
1590817200000,2.1,2,16,2,26.14,0,0
1590817500000,2.42,2,16,2,26.45,0,0
1590817800000,2.63,2,16,2,26.29,0,0
1590818160000,2.4,2,16,2,26.18,0,0
1590818460000,2.62,2,16,2,26.12,0,0
1590818760000,3.11,2,16,2,26.08,0,0
1590819060000,2.71,2,16,2,26.41,0,0
1590819360000,2.46,2,16,2,26.26,0,0
1590819660000,2.29,2,16,2,26.17,0,0
1590819960000,2.55,2,16,2,26.11,0,0
1590820260000,2.71,2,16,2,26.07,0,0
1590820560000,3.89,2,16,2,26.04,0,0
1590820860000,3.21,2,16,2,26.03,0,0
1590821160000,2.78,2,16,2,26.02,0,0
1590821460000,2.5,2,16,2,26.01,0,0
1590821820000,2.68,2,16,2,26.01,0,0
1590822120000,2.79,2,16,2,26.0,0,0
1590822420000,2.51,2,16,2,26.0,0,0
1590822720000,2.69,2,16,2,26.0,0,0
1590823020000,3.16,2,16,2,26.0,0,0
1590823320000,3.82,2,16,2,26.0,0,0
1590823620000,3.52,2,16,2,26.0,0,0
1590823920000,3.34,2,16,2,26.0,0,0
1590824220000,5.01,2,16,2,26.0,0,0
1590824520000,7.15,2,16,2,26.0,0,0
1590824820000,5.31,2,16,2,26.0,0,0
1590825120000,4.12,2,16,2,26.0,0,0
1590825480000,5.15,2,16,2,26.36,0,0
1590825780000,6.17,2,16,2,26.59,0,0
1590826080000,6.47,2,16,2,26.74,0,0
1590826380000,5.23,2,16,2,26.47,0,0
1590826680000,4.79,2,16,2,26.66,0,0
1590826980000,3.79,2,16,2,26.78,0,0
1590827280000,3.51,2,16,2,26.86,0,0
1590827580000,4.4,2,16,2,26.91,0,0
1590827880000,3.54,2,16,2,26.94,0,0
1590828180000,4.42,2,16,2,26.96,0,0
1590828480000,5.35,2,16,2,26.98,0,0
1590828780000,4.5,2,16,2,26.98,0,0
1590829080000,5.04,2,16,2,26.99,0,0
1590829440000,5.74,2,16,2,26.99,0,0
1590829740000,4.76,2,16,2,27.0,0,0
1590830040000,3.77,2,16,2,27.0,0,0
1590830340000,3.85,2,16,2,27.36,0,0
1590830640000,3.91,2,16,2,27.59,0,0
1590830940000,5.01,2,16,2,27.74,0,0
1590831240000,4.65,2,16,2,27.83,0,0
1590831540000,4.78,2,16,2,27.89,0,0
1590831840000,3.78,2,16,2,27.93,0,0
1590832140000,3.86,2,16,2,27.96,0,0
1590832440000,3.91,2,16,2,27.97,0,0
1590832740000,4.3,2,16,2,27.98,0,0
1590833100000,4.19,2,16,2,27.99,0,0
1590833400000,3.77,2,16,2,27.99,0,0
1590833700000,3.13,2,16,2,28.0,0,0
1590834000000,3.09,2,16,2,28.0,0,0
1590834300000,3.41,2,16,2,28.0,0,0
1590834600000,3.27,2,16,2,28.0,0,0
1590834900000,3.53,2,16,2,28.0,0,0
1590835200000,3.34,2,16,2,28.0,0,0
1590835500000,3.22,2,16,2,28.0,0,0
1590835800000,3.14,2,16,2,28.0,0,0
1590836100000,2.73,2,16,2,28.0,0,0
1590836400000,2.47,2,16,2,28.0,0,0
1590836760000,2.3,2,16,2,28.0,0,0
1590837060000,2.19,2,16,2,28.0,0,0
1590837360000,2.84,2,16,2,28.0,0,0
1590837660000,2.9,2,16,2,28.0,0,0
1590837960000,2.93,2,16,2,28.0,0,0
1590838260000,2.96,2,16,2,28.0,0,0
1590838560000,2.26,2,16,2,28.0,0,0
1590838860000,2.16,2,16,2,28.0,0,0
1590839160000,2.11,2,16,2,28.0,0,0
1590839460000,2.78,2,16,2,28.0,0,0
1590839760000,2.5,2,16,2,28.0,0,0
1590840120000,2.68,2,16,2,28.0,0,0
1590840420000,2.8,2,16,2,28.0,0,0
1590840720000,3.59,2,16,2,28.0,0,0
1590841020000,3.02,2,16,2,28.0,0,0
1590841320000,3.01,2,16,2,28.0,0,0
1590841620000,2.65,2,16,2,28.0,0,0
1590841920000,2.77,2,16,2,28.0,0,0
1590842220000,3.57,2,16,2,28.0,0,0
1590842520000,3.01,2,16,2,28.0,0,0
1590842820000,3.01,2,16,2,28.0,0,0
1590843120000,2.65,2,16,2,28.0,0,0
1590843420000,3.85,2,16,2,28.0,0,0
1590843720000,4.98,2,16,2,28.0,0,0
1590844080000,4.27,2,16,2,28.0,0,0
1590844380000,3.46,2,16,2,28.0,0,0
1590844680000,3.29,2,16,2,28.0,0,0
1590844980000,3.9,2,16,2,28.0,0,0
1590845280000,3.58,2,16,2,28.0,0,0
1590845580000,3.37,2,16,2,28.0,0,0
1590845880000,3.24,2,16,2,28.0,0,0
1590846180000,2.8,2,16,2,28.0,0,0
1590846480000,3.94,2,16,2,28.0,0,0
1590846780000,5.04,2,16,2,28.0,0,0
1590847080000,3.95,2,16,2,28.0,0,0
1590847380000,3.25,2,16,2,28.0,0,0
1590847740000,2.8,2,16,2,28.0,0,0
1590848040000,4.66,2,16,2,28.0,0,0
1590848340000,4.78,2,16,2,28.0,0,0
1590848640000,3.79,2,16,2,28.0,0,0
1590848940000,4.94,2,16,2,28.0,0,0
1590849240000,5.68,2,16,2,28.0,0,0
1590849540000,5.08,2,16,2,28.0,0,0
1590849840000,5.05,2,16,2,28.0,0,0
1590850140000,4.67,2,16,2,28.36,0,0
1590850440000,4.07,2,16,2,28.23,0,0
1590850740000,3.33,2,16,2,28.15,0,0
1590851040000,3.21,2,16,2,28.09,0,0
1590851400000,3.49,2,16,2,28.06,0,0
1590851700000,3.32,2,16,2,28.4,0,0
1590852000000,3.2,2,16,2,28.25,0,0
1590852300000,3.13,2,16,2,28.16,0,0
1590852600000,3.08,2,16,2,28.46,0,0
1590852900000,3.05,2,16,2,28.66,0,0
1590853200000,2.68,2,16,2,28.42,0,0
1590853500000,2.79,2,16,2,28.63,0,0
1590853800000,2.51,2,16,2,28.76,0,0
1590854100000,2.33,2,16,2,28.85,0,0
1590854400000,2.21,2,16,2,28.9,0,0
1590854700000,2.49,2,16,2,28.58,0,0
1590855060000,2.67,2,16,2,28.37,0,0
1590855360000,2.43,2,16,2,28.24,0,0
1590855660000,2.99,2,16,2,28.15,0,0
1590855960000,3.0,2,16,2,28.1,0,0
1590856260000,3.36,2,16,2,28.06,0,0
1590856560000,2.87,2,16,2,28.04,0,0
1590856860000,2.92,2,16,2,28.03,0,0
1590857160000,2.59,2,16,2,28.02,0,0
1590857460000,2.74,2,16,2,28.01,0,0
1590857760000,2.47,2,16,2,28.01,0,0
1590858060000,3.74,2,16,2,28.0,0,0
1590858360000,4.91,2,16,2,28.0,0,0
1590858720000,3.86,2,16,2,28.0,0,0
1590859020000,5.35,2,16,2,28.0,0,0
1590859320000,4.51,2,16,2,28.0,0,0
1590859620000,4.32,2,16,2,28.0,0,0
