timestamp,QUEUE_ID,CU,STATUS,QUEUE_TYPE,PLATFORM,CPU_USAGE,MEM_USAGE,LJOB,RJOB,SJOB,CJOB,FJOB,RESOURCE_TYPE,DISK_USAGE
1590818460000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590818760000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590819060000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590819360000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590819660000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590819960000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590820260000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590820560000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590820860000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590821160000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590821460000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590821820000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590822120000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590822420000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590822720000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590823020000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590823320000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590823620000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590823920000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590824220000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590824520000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590824820000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590825120000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590825480000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590825780000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590826080000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590826380000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590826680000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590826980000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590827280000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590827580000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590827880000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590828180000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590828480000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590828780000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590829080000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590829440000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590829740000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590830040000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590830340000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590830640000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590830940000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590831240000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590831540000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590831840000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590832140000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590832440000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590832740000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590833100000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590833400000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590833700000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590834000000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590834300000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590834600000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590834900000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590835200000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590835500000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590835800000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590836100000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590836400000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590836760000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590837060000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590837360000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590837660000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590837960000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590838260000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590838560000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590838860000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590839160000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590839460000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590839760000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590840120000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590840420000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590840720000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590841020000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590841320000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590841620000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590841920000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590842220000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590842520000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590842820000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590843120000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590843420000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590843720000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590844080000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590844380000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590844680000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590844980000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590845280000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590845580000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590845880000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590846180000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590846480000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590846780000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590847080000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590847380000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590847740000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590848040000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590848340000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590848640000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590848940000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590849240000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590849540000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590849840000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590850140000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590850440000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590850740000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590851040000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590851400000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590851700000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590852000000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590852300000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590852600000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590852900000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590853200000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590853500000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590853800000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590854100000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590854400000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590854700000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590855060000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590855360000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590855660000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590855960000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590856260000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590856560000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590856860000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590857160000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590857460000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590857760000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590858060000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590858360000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590858720000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590859020000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590859320000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590859620000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590859920000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590860220000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590860520000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590860820000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590861120000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590861420000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590861720000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590862020000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590862380000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590862680000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590862980000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590863280000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590863580000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590863880000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590864180000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590864480000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590864780000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590865080000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590865380000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590865680000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590866040000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590866340000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590866640000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590866940000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590867240000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590867540000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590867840000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590868140000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590868440000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590868740000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590869040000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590869340000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590869700000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590870000000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590870300000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590870600000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590870900000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590871200000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590871500000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590871800000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590872100000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590872400000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590872700000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590873000000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590873360000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590873660000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590873960000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590874260000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590874560000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590874860000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590875160000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590875460000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590875760000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590876060000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590876360000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590876660000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590876960000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590877320000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590877620000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590877920000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590878220000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590878520000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590878820000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590879120000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590879420000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590879720000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590880020000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590880320000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590880620000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590880980000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590881280000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590881580000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590881880000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590882180000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590882480000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590882780000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590883080000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590883380000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590883680000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590883980000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590884340000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590884640000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590884940000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
1590885240000,27,512,2,2,1,0,2,0,0,0,0,0,1,20.0
