timestamp,QUEUE_ID,CU,STATUS,QUEUE_TYPE,PLATFORM,CPU_USAGE,MEM_USAGE,LJOB,RJOB,SJOB,CJOB,FJOB,RESOURCE_TYPE,DISK_USAGE
1591313220000,36,16,2,0,1,2,45,0,0,10,0,0,1,20.0
1591313520000,36,16,2,0,1,2,45,0,0,10,0,0,1,20.0
1591313820000,36,16,2,0,1,3,45,0,0,10,0,0,1,20.0
1591314120000,36,16,2,0,1,2,45,0,0,10,0,0,1,20.0
1591314480000,36,16,2,0,1,2,46,0,0,10,0,0,1,20.0
1591314780000,36,16,2,0,1,4,46,0,0,10,0,0,1,20.0
1591315080000,36,16,2,0,1,1,46,0,0,10,0,0,1,20.0
1591315380000,36,16,2,0,1,3,46,0,0,10,0,0,1,20.0
1591315680000,36,16,2,0,1,2,46,0,0,10,0,0,1,20.0
1591315980000,36,16,2,0,1,4,47,0,0,10,0,0,1,20.0
1591316280000,36,16,2,0,1,3,47,0,0,10,0,0,1,20.0
1591316580000,36,16,2,0,1,3,47,0,0,10,0,0,1,20.0
1591316880000,36,16,2,0,1,3,47,0,0,10,0,0,1,20.0
1591317180000,36,16,2,0,1,4,47,0,0,10,0,0,1,20.0
1591317480000,36,16,2,0,1,5,47,0,0,10,0,0,1,20.0
1591317840000,36,16,2,0,1,3,48,0,0,10,0,0,1,20.0
1591318140000,36,16,2,0,1,4,48,0,0,10,0,0,1,20.0
1591318440000,36,16,2,0,1,6,48,0,0,10,0,0,1,20.0
1591318740000,36,16,2,0,1,2,48,0,0,10,0,0,1,20.0
1591319040000,36,16,2,0,1,9,48,0,0,10,0,0,1,20.0
1591319340000,36,16,2,0,1,11,48,0,0,10,0,0,1,20.0
1591319640000,36,16,2,0,1,13,49,0,0,10,0,0,1,20.0
1591319940000,36,16,2,0,1,12,49,0,0,10,0,0,1,20.0
1591320240000,36,16,2,0,1,11,49,0,0,10,0,0,1,20.0
1591320600000,36,16,2,0,1,18,49,0,0,10,0,0,1,20.0
1591320900000,36,16,2,0,1,19,50,0,0,10,0,0,1,20.0
1591321200000,36,16,2,0,1,36,50,0,0,10,0,0,1,20.0
1591321500000,36,16,2,0,1,39,51,0,0,10,0,0,1,20.0
1591321800000,36,16,2,0,1,39,51,0,0,10,0,0,1,20.0
1591322100000,36,16,2,0,1,51,52,0,0,10,0,0,1,20.0
1591322400000,36,16,2,0,1,50,52,0,0,10,0,0,1,20.0
1591322700000,36,16,2,0,1,60,53,0,0,10,0,0,1,20.0
1591323000000,36,16,2,0,1,55,52,0,0,10,0,0,1,20.0
1591323300000,36,16,2,0,1,44,53,0,0,10,0,0,1,20.0
1591323600000,36,16,2,0,1,68,54,0,0,10,0,0,1,20.0
1591323960000,36,16,2,0,1,37,53,0,0,10,0,0,1,20.0
1591324260000,36,16,2,0,1,54,54,0,0,10,0,0,1,20.0
1591324560000,36,16,2,0,1,62,54,0,0,10,0,0,1,20.0
1591324860000,36,16,2,0,1,46,55,0,0,10,0,0,1,20.0
1591325160000,36,16,2,0,1,47,55,0,0,10,0,0,1,20.0
1591325460000,36,16,2,0,1,60,55,0,0,10,0,0,1,20.0
1591325760000,36,16,2,0,1,38,55,0,0,10,0,0,1,20.0
1591326060000,36,16,2,0,1,58,55,0,0,10,0,0,1,20.0
1591326360000,36,16,2,0,1,40,55,1,0,10,0,0,1,20.0
1591326660000,36,16,2,0,1,27,54,1,0,10,0,0,1,20.0
1591326960000,36,16,2,0,1,38,54,1,0,10,0,0,1,20.0
1591327320000,36,16,2,0,1,20,54,1,0,10,0,0,1,20.0
1591327620000,36,16,2,0,1,29,56,1,0,10,0,0,1,20.0
1591327920000,36,16,2,0,1,29,55,1,0,10,0,0,1,20.0
1591328220000,36,16,2,0,1,22,55,1,0,10,0,0,1,20.0
1591328520000,36,16,2,0,1,9,54,0,0,10,0,0,1,20.0
1591328820000,36,16,2,0,1,8,54,0,0,10,2,0,1,20.0
1591329120000,36,16,2,0,1,4,54,0,0,10,0,0,1,20.0
1591329420000,36,16,2,0,1,5,54,0,0,10,0,0,1,20.0
1591329720000,36,16,2,0,1,1,55,0,0,10,0,0,1,20.0
1591330020000,36,16,2,0,1,3,55,0,0,10,0,0,1,20.0
1591330320000,36,16,2,0,1,2,55,0,0,10,0,0,1,20.0
1591330680000,36,16,2,0,1,2,55,0,0,10,0,0,1,20.0
1591330980000,36,16,2,0,1,2,55,0,0,10,0,0,1,20.0
1591331280000,36,16,2,0,1,3,56,0,0,10,0,0,1,20.0
1591331580000,36,16,2,0,1,2,56,0,0,10,0,0,1,20.0
1591331880000,36,16,2,0,1,3,56,0,0,10,0,0,1,20.0
1591332180000,36,16,2,0,1,3,56,0,0,10,0,0,1,20.0
1591332480000,36,16,2,0,1,4,56,0,0,10,0,0,1,20.0
1591332780000,36,16,2,0,1,2,57,0,0,10,0,0,1,20.0
1591333080000,36,16,2,0,1,4,57,0,0,10,0,0,1,20.0
1591333380000,36,16,2,0,1,4,57,0,0,10,0,0,1,20.0
1591333740000,36,16,2,0,1,3,57,0,0,10,0,0,1,20.0
1591334040000,36,16,2,0,1,2,57,0,0,10,0,0,1,20.0
1591334340000,36,16,2,0,1,2,57,0,0,10,0,0,1,20.0
1591334640000,36,16,2,0,1,1,58,0,0,10,0,0,1,20.0
1591334940000,36,16,2,0,1,2,58,0,0,10,0,0,1,20.0
1591335240000,36,16,2,0,1,4,58,0,0,10,0,0,1,20.0
1591335540000,36,16,2,0,1,3,58,0,0,10,0,0,1,20.0
1591335840000,36,16,2,0,1,2,58,0,0,10,0,0,1,20.0
1591336140000,36,16,2,0,1,2,58,0,0,10,0,0,1,20.0
1591336440000,36,16,2,0,1,2,58,0,0,10,0,0,1,20.0
1591341420000,36,16,2,0,1,4,59,0,0,2,0,0,1,20.0
1591341720000,36,16,2,0,1,65,62,1,0,10,0,0,1,20.0
1591342020000,36,16,2,0,1,69,62,0,0,10,0,0,1,20.0
1591342320000,36,16,2,0,1,63,63,0,0,10,0,0,1,20.0
1591342620000,36,16,2,0,1,45,62,0,0,10,0,0,1,20.0
1591342920000,36,16,2,0,1,37,63,0,0,10,0,0,1,20.0
1591343220000,36,16,2,0,1,56,64,0,0,10,0,0,1,20.0
1591343520000,36,16,2,0,1,65,64,0,0,10,0,0,1,20.0
1591343820000,36,16,2,0,1,27,63,0,0,10,0,0,1,20.0
1591344120000,36,16,2,0,1,44,64,0,0,10,0,0,1,20.0
1591344480000,36,16,2,0,1,51,63,0,0,10,0,0,1,20.0
1591344780000,36,16,2,0,1,45,64,0,0,10,0,0,1,20.0
1591345080000,36,16,2,0,1,27,62,2,0,10,0,0,1,20.0
1591345380000,36,16,2,0,1,45,63,0,0,10,0,0,1,20.0
1591345680000,36,16,2,0,1,26,62,0,0,10,0,0,1,20.0
1591345980000,36,16,2,0,1,14,63,0,0,10,0,0,1,20.0
1591346280000,36,16,2,0,1,9,62,0,0,10,0,0,1,20.0
1591346580000,36,16,2,0,1,3,62,0,0,10,0,0,1,20.0
1591346880000,36,16,2,0,1,4,62,0,0,10,0,0,1,20.0
1591347180000,36,16,2,0,1,3,62,0,0,10,0,0,1,20.0
1591347540000,36,16,2,0,1,4,63,0,0,10,0,0,1,20.0
1591347840000,36,16,2,0,1,2,63,0,0,10,0,0,1,20.0
1591348140000,36,16,2,0,1,3,63,0,0,10,0,0,1,20.0
1591348440000,36,16,2,0,1,1,63,0,0,10,0,0,1,20.0
1591348740000,36,16,2,0,1,4,63,0,0,10,0,0,1,20.0
1591349040000,36,16,2,0,1,2,64,0,0,10,0,0,1,20.0
1591349340000,36,16,2,0,1,2,64,0,0,10,0,0,1,20.0
1591349640000,36,16,2,0,1,3,64,0,0,10,0,0,1,20.0
1591349940000,36,16,2,0,1,2,64,0,0,10,0,0,1,20.0
1591350240000,36,16,2,0,1,4,64,0,0,10,0,0,1,20.0
1591350600000,36,16,2,0,1,1,64,0,0,10,0,0,1,20.0
1591350900000,36,16,2,0,1,1,65,0,0,10,0,0,1,20.0
1591351200000,36,16,2,0,1,2,65,0,0,10,0,0,1,20.0
1591351500000,36,16,2,0,1,2,65,0,0,10,0,0,1,20.0
1591351800000,36,16,2,0,1,4,65,0,0,10,0,0,1,20.0
1591352100000,36,16,2,0,1,4,65,0,0,10,0,0,1,20.0
1591352400000,36,16,2,0,1,3,65,0,0,10,0,0,1,20.0
1591352700000,36,16,2,0,1,3,66,0,0,10,0,0,1,20.0
1591353000000,36,16,2,0,1,2,66,0,0,10,0,0,1,20.0
1591353300000,36,16,2,0,1,2,66,0,0,10,0,0,1,20.0
1591353660000,36,16,2,0,1,2,66,0,0,10,0,0,1,20.0
1591353960000,36,16,2,0,1,4,66,0,0,10,0,0,1,20.0
1591354260000,36,16,2,0,1,4,66,0,0,10,0,0,1,20.0
1591354560000,36,16,2,0,1,3,67,0,0,10,0,0,1,20.0
1591354860000,36,16,2,0,1,2,67,0,0,10,0,0,1,20.0
1591355160000,36,16,2,0,1,13,67,0,0,10,0,0,1,20.0
1591355460000,36,16,2,0,1,8,67,0,0,10,0,0,1,20.0
1591355760000,36,16,2,0,1,4,67,0,4,10,0,0,1,20.0
1591356060000,36,16,2,0,1,8,67,0,0,10,0,0,1,20.0
1591356360000,36,16,2,0,1,11,67,0,0,10,0,0,1,20.0
1591358040000,36,16,2,0,1,20,68,0,0,10,0,2,1,20.0
1591358400000,36,16,2,0,1,35,70,0,0,10,0,0,1,20.0
1591358700000,36,16,2,0,1,30,70,0,0,10,0,0,1,20.0
1591359000000,36,16,2,0,1,51,71,0,0,10,0,0,1,20.0
1591359300000,36,16,2,0,1,43,71,0,0,10,0,0,1,20.0
1591359600000,36,16,2,0,1,47,72,0,0,10,0,0,1,20.0
1591359900000,36,16,2,0,1,57,72,0,0,10,0,0,1,20.0
1591360200000,36,16,2,0,1,36,72,0,0,10,0,0,1,20.0
1591360500000,36,16,2,0,1,65,73,0,0,10,0,0,1,20.0
1591360800000,36,16,2,0,1,64,74,0,0,10,0,0,1,20.0
1591361160000,36,16,2,0,1,63,74,0,0,10,0,0,1,20.0
1591361460000,36,16,2,0,1,18,73,0,0,10,0,0,1,20.0
1591361760000,36,16,2,0,1,35,73,0,0,10,0,0,1,20.0
1591362060000,36,16,2,0,1,46,74,0,0,10,0,0,1,20.0
1591362360000,36,16,2,0,1,49,73,0,0,10,0,0,1,20.0
1591362660000,36,16,2,0,1,39,73,0,0,10,0,0,1,20.0
1591362960000,36,16,2,0,1,38,74,0,0,10,0,0,1,20.0
1591363260000,36,16,2,0,1,57,75,0,0,10,0,0,1,20.0
1591363560000,36,16,2,0,1,11,73,0,0,10,0,0,1,20.0
1591363860000,36,16,2,0,1,34,73,0,0,10,0,0,1,20.0
1591364220000,36,16,2,0,1,8,72,0,0,10,0,0,1,20.0
1591364520000,36,16,2,0,1,8,72,0,0,10,0,0,1,20.0
1591364820000,36,16,2,0,1,2,73,0,0,10,0,0,1,20.0
1591365120000,36,16,2,0,1,16,73,0,0,10,0,0,1,20.0
1591365420000,36,16,2,0,1,1,73,0,0,10,0,0,1,20.0
1591365720000,36,16,2,0,1,4,73,0,0,10,0,0,1,20.0
1591366020000,36,16,2,0,1,3,73,0,0,10,0,0,1,20.0
1591366320000,36,16,2,0,1,4,73,0,0,10,0,0,1,20.0
1591366620000,36,16,2,0,1,5,74,0,0,10,0,0,1,20.0
1591366980000,36,16,2,0,1,2,74,0,0,10,0,0,1,20.0
1591367280000,36,16,2,0,1,2,74,0,0,10,0,0,1,20.0
1591367580000,36,16,2,0,1,3,74,0,0,10,0,0,1,20.0
1591367880000,36,16,2,0,1,4,74,0,0,10,0,0,1,20.0
1591368180000,36,16,2,0,1,3,74,0,0,10,0,0,1,20.0
1591368480000,36,16,2,0,1,2,75,0,0,10,0,0,1,20.0
1591368780000,36,16,2,0,1,2,75,0,0,10,0,0,1,20.0
1591369080000,36,16,2,0,1,3,75,0,0,10,0,0,1,20.0
1591369380000,36,16,2,0,1,3,75,0,0,10,0,0,1,20.0
1591369680000,36,16,2,0,1,3,75,0,0,10,0,0,1,20.0
1591369980000,36,16,2,0,1,5,76,0,0,10,0,0,1,20.0
1591370340000,36,16,2,0,1,4,76,0,0,10,0,0,1,20.0
1591370640000,36,16,2,0,1,3,76,0,0,10,0,0,1,20.0
1591370940000,36,16,2,0,1,5,76,0,0,10,0,0,1,20.0
1591371240000,36,16,2,0,1,2,76,0,0,10,0,0,1,20.0
1591371540000,36,16,2,0,1,5,77,0,0,10,0,0,1,20.0
1591371840000,36,16,2,0,1,3,77,0,0,10,0,0,1,20.0
1591372140000,36,16,2,0,1,4,77,0,0,10,0,0,1,20.0
1591372440000,36,16,2,0,1,4,77,0,0,10,0,0,1,20.0
1591372740000,36,16,2,0,1,4,77,0,0,10,0,0,1,20.0
1591373040000,36,16,2,0,1,4,77,0,0,10,0,0,1,20.0
1591373400000,36,16,2,0,1,3,77,0,0,10,0,0,1,20.0
1591373700000,36,16,2,0,1,1,77,0,0,10,0,0,1,20.0
1591374000000,36,16,2,0,1,3,78,0,0,10,0,0,1,20.0
1591374300000,36,16,2,0,1,4,78,0,0,10,0,0,1,20.0
1591374600000,36,16,2,0,1,4,78,0,0,10,0,0,1,20.0
1591374900000,36,16,2,0,1,2,78,0,0,10,0,0,1,20.0
1591375200000,36,16,2,0,1,3,78,0,0,10,0,0,1,20.0
1591375500000,36,16,2,0,1,6,78,0,0,10,0,0,1,20.0
1591375800000,36,16,2,0,1,9,78,0,0,10,0,0,1,20.0
1591376160000,36,16,2,0,1,29,79,0,0,10,0,0,1,20.0
1591376460000,36,16,2,0,1,30,79,0,0,10,0,0,1,20.0
1591376760000,36,16,2,0,1,20,79,0,0,10,0,0,1,20.0
1591377060000,36,16,2,0,1,35,80,0,0,10,0,0,1,20.0
1591377360000,36,16,2,0,1,36,80,0,0,10,0,0,1,20.0
1591377660000,36,16,2,0,1,48,81,0,0,10,0,0,1,20.0
1591377960000,36,16,2,0,1,60,81,0,0,10,0,0,1,20.0
1591378260000,36,16,2,0,1,57,83,0,0,10,0,0,1,20.0
1591378560000,36,16,2,0,1,64,83,0,0,10,0,0,1,20.0
1591378860000,36,16,2,0,1,78,84,0,0,10,0,0,1,20.0
1591379160000,36,16,2,0,1,73,85,0,0,10,0,0,1,20.0
1591379520000,36,16,2,0,1,69,84,0,0,10,0,0,1,20.0
1591379820000,36,16,2,0,1,59,84,0,0,10,0,0,1,20.0
1591380120000,36,16,2,0,1,21,84,0,0,10,0,0,1,20.0
1591380420000,36,16,2,0,1,41,84,0,0,10,0,0,1,20.0
1591380720000,36,16,2,0,1,47,84,0,0,10,0,0,1,20.0
1591381020000,36,16,2,0,1,44,84,0,0,10,0,0,1,20.0
1591381320000,36,16,2,0,1,49,85,0,0,10,0,0,1,20.0
1591381620000,36,16,2,0,1,54,85,0,0,10,0,0,1,20.0
1591381920000,36,16,2,0,1,75,85,0,0,10,0,0,1,20.0
1591382220000,36,16,2,0,1,50,86,0,0,10,0,0,1,20.0
1591382520000,36,16,2,0,1,42,85,0,0,10,0,0,1,20.0
1591382880000,36,16,2,0,1,46,86,0,0,10,0,0,1,20.0
1591383180000,36,16,2,0,1,41,86,0,0,10,0,0,1,20.0
1591383480000,36,16,2,0,1,4,83,0,0,10,0,0,1,20.0
1591383780000,36,16,2,0,1,2,83,0,0,10,0,0,1,20.0
1591384080000,36,16,2,0,1,1,84,0,0,10,0,0,1,20.0
1591384380000,36,16,2,0,1,4,84,0,0,10,0,0,1,20.0
1591384680000,36,16,2,0,1,3,84,0,0,10,0,0,1,20.0
1591384980000,36,16,2,0,1,4,84,0,0,10,0,0,1,20.0
1591385280000,36,16,2,0,1,2,84,0,0,10,0,0,1,20.0
1591385580000,36,16,2,0,1,3,85,0,0,10,0,0,1,20.0
1591385880000,36,16,2,0,1,2,85,0,0,10,0,0,1,20.0
1591386180000,36,16,2,0,1,2,85,0,0,10,0,0,1,20.0
1591386540000,36,16,2,0,1,2,85,0,0,10,0,0,1,20.0
1591386840000,36,16,2,0,1,2,85,0,0,10,0,0,1,20.0
1591387140000,36,16,2,0,1,2,85,0,0,10,0,0,1,20.0
1591387440000,36,16,2,0,1,2,86,0,0,10,0,0,1,20.0
1591387740000,36,16,2,0,1,5,86,0,0,10,0,0,1,20.0
1591388040000,36,16,2,0,1,4,86,0,0,10,0,0,1,20.0
1591388340000,36,16,2,0,1,5,86,0,0,10,0,0,1,20.0
1591388640000,36,16,2,0,1,2,86,0,0,10,0,0,1,20.0
1591388940000,36,16,2,0,1,1,86,0,0,10,0,0,1,20.0
1591389240000,36,16,2,0,1,1,87,0,0,10,0,0,1,20.0
1591389540000,36,16,2,0,1,3,87,0,0,10,0,0,1,20.0
1591389840000,36,16,2,0,1,3,87,0,0,10,0,0,1,20.0
1591390140000,36,16,2,0,1,3,87,0,0,10,0,0,1,20.0
1591390500000,36,16,2,0,1,2,87,0,0,10,0,0,1,20.0
1591390800000,36,16,2,0,1,3,88,0,0,10,0,0,1,20.0
